Ax,Ay,Az,Gx,Gy,Gz,Label
0.338,1.997,1.950,-286.685,286.685,286.685,Shake
-1.288,1.997,0.186,-286.685,286.685,224.131,Shake
0.759,1.997,-1.997,-286.685,286.685,65.817,Shake
1.998,1.997,-1.997,-286.685,286.388,-231.026,Shake
1.998,1.997,-1.997,284.235,-285.364,18.489,Shake
1.998,1.997,-1.997,286.685,72.537,268.896,Shake
-0.716,1.997,-1.997,286.685,133.079,286.685,Shake
-1.999,1.997,-1.860,286.685,-273.271,272.834,Shake
1.998,1.997,1.999,286.685,-286.685,-157.833,Shake
1.998,1.741,1.999,-123.244,139.431,264.206,Shake
0.255,1.997,1.999,-286.685,286.685,27.221,Shake
-0.985,1.997,0.587,-286.685,4.270,63.919,Shake
-0.988,1.997,-1.947,-286.685,282.231,-25.235,Shake
1.998,1.997,-1.997,-286.685,284.060,-247.923,Shake
1.998,1.997,-1.997,155.102,-275.328,-49.385,Shake
1.998,1.997,-1.997,286.685,-44.275,178.413,Shake
-1.821,1.997,-1.997,286.685,17.062,286.685,Shake
-1.999,1.997,-1.825,286.685,-286.685,89.757,Shake
1.836,1.997,1.858,286.685,-286.685,-237.379,Shake
1.998,1.997,1.999,254.048,-207.830,-4.559,Shake
1.998,1.997,1.999,-286.685,286.685,90.484,Shake
0.511,1.997,1.960,-286.685,196.569,209.580,Shake
-1.999,1.997,-0.308,-286.685,77.341,109.567,Shake
1.883,1.997,-1.997,-286.685,286.685,-93.161,Shake
1.998,1.997,-1.997,-99.934,-156.818,-120.479,Shake
1.998,1.997,-1.997,286.685,-166.556,130.051,Shake
-0.001,1.997,-1.997,286.685,-35.691,286.396,Shake
-1.999,1.997,-1.695,286.685,-286.685,38.719,Shake
1.998,1.997,1.999,286.685,-286.414,-272.256,Shake
1.998,1.430,1.999,16.993,213.369,-63.849,Shake
1.518,1.642,1.999,-286.685,207.594,80.552,Shake
-1.900,1.997,1.861,-286.685,-165.497,186.935,Shake
-1.019,1.997,-1.997,-286.685,281.374,14.079,Shake
1.998,1.997,-1.997,-286.685,93.494,-164.815,Shake
1.998,1.997,-1.997,286.344,-283.894,-43.444,Shake
-0.598,1.997,-1.997,286.685,-77.473,212.074,Shake
-1.756,1.997,-0.150,286.685,-286.685,-154.639,Shake
1.998,1.997,1.999,286.046,-233.511,-264.372,Shake
1.998,1.730,1.999,-159.688,147.648,-18.069,Shake
1.918,1.955,1.999,-286.685,21.359,200.471,Shake
-1.901,1.997,0.941,-286.685,-106.304,286.685,Shake
-1.999,1.997,-1.883,-286.685,281.435,108.622,Shake
1.437,1.997,-1.997,-286.685,286.624,-98.035,Shake
1.998,1.768,-1.997,273.166,-281.531,-31.220,Shake
-0.401,1.997,-1.997,286.685,-50.741,136.885,Shake
-1.999,1.997,-0.981,286.685,-286.396,-93.590,Shake
0.794,1.997,1.999,286.685,-286.685,-285.652,Shake
1.998,1.885,1.999,88.673,-184.406,-46.638,Shake
1.607,1.877,1.999,-286.685,286.064,173.197,Shake
-0.892,1.997,0.743,-286.685,-25.716,252.770,Shake
-1.999,1.997,-1.997,-286.685,145.119,241.964,Shake
0.404,1.351,-1.997,-286.195,283.938,-118.510,Shake
1.998,0.732,-1.997,263.226,-216.492,-22.050,Shake
-0.849,1.676,-1.997,286.685,-36.452,162.557,Shake
-1.999,1.997,-0.878,286.685,-271.565,55.904,Shake
0.648,1.878,1.999,286.685,-246.339,-236.512,Shake
1.951,0.783,1.999,-208.451,173.591,31.622,Shake
0.924,0.941,1.999,-286.685,185.736,88.961,Shake
-0.526,1.585,0.525,-286.685,72.266,134.557,Shake
-0.273,1.997,-1.997,-286.685,286.685,10.465,Shake
1.998,1.752,-1.997,-269.780,286.125,-192.334,Shake
1.998,1.408,-1.997,226.992,7.201,55.265,Shake
1.998,1.477,-1.997,286.685,69.177,276.342,Shake
1.175,1.891,0.318,286.685,41.493,286.685,Shake
-1.999,1.997,1.999,152.775,133.122,286.685,Shake
-1.999,0.807,1.999,-282.756,209.326,286.685,Shake
-1.999,1.076,1.999,-286.685,99.365,274.418,Shake
-1.999,1.987,0.900,-286.685,-279.108,130.611,Shake
-1.999,1.997,-1.247,-286.685,-286.685,-112.700,Shake
-1.999,1.997,-0.470,-286.685,-190.977,-286.685,Shake
-1.999,1.997,-1.997,-284.681,-286.685,-286.685,Shake
-1.999,1.997,-1.997,-105.683,-244.466,-286.685,Shake
-0.594,1.997,-1.690,167.676,181.256,-286.685,Shake
0.590,1.983,-0.599,286.685,286.685,-286.685,Shake
0.059,1.239,0.473,286.685,286.685,-227.098,Shake
-0.353,0.795,1.014,286.685,286.685,92.382,Shake
-1.387,-0.936,1.999,152.259,286.685,231.367,Shake
0.020,-0.433,1.999,-273.927,286.685,253.523,Shake
0.308,1.333,0.830,-286.685,-29.400,286.685,Shake
-1.992,1.487,1.117,-286.685,-285.609,286.685,Shake
-1.999,0.862,1.318,-286.685,-286.685,204.514,Shake
-1.999,1.997,0.483,-286.685,-286.685,-206.570,Shake
-1.999,1.997,-1.444,-286.685,-286.685,-286.685,Shake
-1.999,1.787,-1.997,-286.685,-286.414,-286.685,Shake
0.233,1.315,-1.997,-286.685,193.620,-286.685,Shake
0.783,-0.280,-1.997,-69.020,255.229,-286.685,Shake
0.654,-0.073,-0.823,285.635,286.685,35.472,Shake
0.218,0.620,-1.074,285.652,286.685,282.205,Shake
-1.928,0.293,-1.646,146.064,286.685,286.685,Shake
-1.999,-0.168,-0.632,121.118,286.685,286.685,Shake
-1.996,-0.751,1.220,45.841,268.362,235.331,Shake
-0.506,-0.293,1.574,-104.449,-286.685,87.071,Shake
-1.265,0.853,1.526,-285.530,-286.685,281.164,Shake
-1.999,0.843,1.553,-286.685,-286.685,268.223,Shake
-1.999,0.826,1.473,-286.685,-286.685,-29.374,Shake
-1.999,1.771,0.258,-286.685,-286.685,-224.700,Shake
-1.999,1.817,-1.506,-286.685,-286.685,-286.685,Shake
-0.887,1.127,-1.121,-286.685,77.691,-286.685,Shake
0.105,-0.405,-1.997,-137.690,286.685,-286.221,Shake
0.320,0.339,-1.379,286.685,286.685,126.569,Shake
0.284,0.755,-0.764,286.685,286.685,276.115,Shake
-1.197,1.090,-1.036,286.685,286.685,286.685,Shake
-1.999,0.779,-0.144,232.383,286.685,286.685,Shake
-1.999,0.407,1.550,-5.591,275.406,286.685,Shake
-1.999,0.121,1.393,-179.235,-180.863,243.941,Shake
-1.999,0.502,0.661,-286.685,-286.685,-107.319,Shake
-1.999,1.283,0.628,-286.685,-286.685,-207.812,Shake
-1.999,1.472,0.141,-286.685,-286.685,-249.279,Shake
-1.999,1.839,-1.319,-286.685,-286.685,-286.685,Shake
-1.974,1.684,-1.567,-286.685,-152.731,-286.685,Shake
-0.899,0.592,-1.997,-286.353,51.879,-286.685,Shake
-0.087,-0.052,-1.997,126.787,279.116,-286.685,Shake
0.298,0.448,-0.777,286.685,286.685,22.304,Shake
-0.554,0.543,-0.455,286.685,286.685,234.902,Shake
-1.168,0.533,0.420,286.685,286.685,286.685,Shake
-1.113,0.063,1.999,200.961,286.685,286.685,Shake
-1.999,0.479,1.999,-243.477,286.405,286.685,Shake
-1.999,0.691,0.905,-286.685,-202.265,124.425,Shake
-1.999,0.602,0.582,-286.685,-286.685,-64.811,Shake
-1.999,1.382,0.558,-286.685,-286.685,-41.055,Shake
-1.999,1.751,0.100,-286.685,-286.685,-60.366,Shake
-1.999,1.872,-1.410,-286.685,-286.685,-275.538,Shake
-1.999,1.915,-1.890,-286.685,-271.460,-286.685,Shake
-0.674,1.059,-1.860,-286.676,270.375,-286.685,Shake
-0.743,0.277,-1.997,76.020,31.736,-286.685,Shake
-0.161,0.167,-0.774,153.842,168.420,-286.685,Shake
1.232,0.037,-0.542,233.712,286.685,-286.685,Shake
1.998,0.410,0.474,286.685,286.685,3.754,Shake
1.170,0.165,0.616,19.661,286.685,286.685,Shake
-1.155,0.310,0.042,-190.549,286.685,286.685,Shake
-1.999,-0.287,0.524,-253.829,286.685,286.685,Shake
-1.999,0.156,1.249,-278.399,-224.691,173.731,Shake
-1.999,0.700,1.054,-286.685,-286.685,100.371,Shake
-1.999,1.061,1.043,-286.685,-286.685,32.524,Shake
-1.999,1.261,0.270,-286.685,-286.685,-154.438,Shake
-1.999,1.997,-0.656,-286.685,-286.685,-286.685,Shake
-1.999,1.964,-1.260,-286.685,-286.685,-286.685,Shake
-1.353,0.820,-1.573,-286.685,26.049,-285.889,Shake
-1.502,0.009,-1.997,-220.474,-1.487,-189.175,Shake
-1.366,-0.052,-1.916,35.822,-34.641,-186.952,Shake
-0.510,-0.018,-1.631,184.179,226.546,-267.304,Shake
0.225,-0.012,-1.285,286.685,286.685,-179.095,Shake
0.367,1.160,-1.087,286.685,286.685,50.960,Shake
-1.696,1.997,0.190,286.685,286.685,286.685,Shake
-1.999,1.010,1.358,286.685,286.685,286.685,Shake
-1.999,-0.112,1.999,217.455,282.669,27.020,Shake
-1.243,0.410,1.961,-201.810,-286.685,-143.658,Shake
-1.999,0.669,1.652,-286.685,-286.685,64.164,Shake
-1.999,0.788,1.193,-286.685,-286.685,26.478,Shake
-1.999,1.237,0.261,-286.685,-286.685,-137.996,Shake
-1.999,1.720,-0.914,-286.685,-286.685,-157.045,Shake
-0.911,1.420,-1.231,-286.685,-201.758,-69.982,Shake
-1.429,0.939,-1.997,-286.685,69.475,-93.984,Shake
-1.576,0.418,-1.997,-141.732,-264.740,-47.495,Shake
-1.166,0.492,-1.997,219.712,44.748,-163.301,Shake
-0.137,1.202,-1.971,286.685,138.941,-183.531,Shake
0.309,1.651,-1.366,286.685,286.685,-42.717,Shake
0.191,1.997,-0.414,286.685,286.685,263.165,Shake
-1.813,1.997,1.380,286.685,286.685,286.685,Shake
-1.999,1.486,1.999,286.676,286.685,286.685,Shake
-1.999,1.162,1.999,-90.274,255.570,219.205,Shake
-1.999,1.158,1.980,-285.337,-281.181,48.974,Shake
-1.999,1.771,0.738,-286.685,-286.685,-72.616,Shake
-1.613,1.817,1.156,-286.685,-253.671,-99.461,Shake
-1.137,1.997,1.168,-286.685,-8.505,-174.720,Shake
-0.657,1.997,0.471,-286.685,71.872,-255.929,Shake
-1.210,1.997,-1.925,-286.685,-40.696,-286.685,Shake
-1.526,1.997,-1.997,-286.685,-105.595,-260.024,Shake
-0.601,1.934,-1.997,-244.221,76.650,-269.036,Shake
-0.618,1.232,-1.997,80.658,116.821,-234.938,Shake
-0.647,1.007,-1.997,286.685,67.935,-284.795,Shake
-0.059,1.510,-1.997,286.685,152.871,-286.685,Shake
1.804,1.997,-0.806,286.685,286.685,-90.501,Shake
-0.625,1.997,-0.877,286.685,286.685,286.685,Shake
-1.999,1.997,-1.997,286.685,286.685,286.685,Shake
-1.999,1.467,1.827,191.975,286.685,286.519,Shake
-1.999,1.997,0.489,-286.580,-286.685,-286.685,Shake
-1.671,1.814,-0.717,-286.685,-280.245,-194.574,Shake
-1.999,0.202,-1.695,-286.685,-37.214,-212.039,Shake
-1.999,1.833,-0.356,-286.685,-84.438,-286.685,Shake
-1.999,1.997,-1.711,-286.685,-207.366,-286.685,Shake
-1.006,1.997,-1.997,-280.219,72.896,-286.685,Shake
-0.399,1.371,-1.994,144.751,282.538,-286.685,Shake
-0.804,1.041,-0.530,273.892,286.685,-286.685,Shake
-0.269,1.317,0.183,286.685,286.685,-286.685,Shake
0.700,1.457,1.225,286.685,286.685,-216.151,Shake
1.415,-1.455,1.999,99.732,286.685,-46.419,Shake
1.927,0.197,1.999,-286.685,286.685,-0.858,Shake
1.998,0.869,0.958,-286.685,286.685,268.879,Shake
1.660,1.640,0.975,-286.685,286.685,286.685,Shake
0.644,1.997,0.634,-286.685,34.851,286.685,Shake
-0.734,1.997,0.164,-286.685,-277.620,286.685,Shake
-0.998,1.997,-0.780,-286.685,-39.384,286.685,Shake
-1.999,1.997,-1.131,-286.685,90.125,204.426,Shake
-1.999,1.997,-0.449,-286.685,-53.139,-27.685,Shake
-1.999,1.997,0.123,-286.685,-19.434,-253.304,Shake
-1.999,1.997,-0.279,-286.685,129.465,-286.685,Shake
-1.999,1.997,-0.927,-286.659,155.452,-286.685,Shake
-1.793,1.997,-1.279,-88.436,272.020,-286.685,Shake
-1.602,1.997,-1.135,205.809,286.685,-286.685,Shake
-1.501,1.997,-0.786,286.685,286.685,-286.685,Shake
-1.294,1.997,0.442,286.685,286.685,-286.685,Shake
-0.559,1.546,0.705,286.685,286.685,-286.685,Shake
0.962,1.789,1.401,286.685,286.685,-284.620,Shake
0.942,0.812,1.999,286.685,286.685,-261.415,Shake
1.998,-1.056,1.999,-111.991,281.453,-170.555,Shake
1.722,0.811,1.999,-286.685,92.033,107.179,Shake
-0.156,1.134,1.539,-286.685,63.306,198.406,Shake
-0.710,1.330,1.104,-286.685,-100.817,143.124,Shake
-0.924,1.997,0.562,-286.685,-239.251,125.116,Shake
-0.802,1.997,-1.056,-286.685,-53.891,157.719,Shake
0.655,1.876,-1.997,-286.685,224.490,247.721,Shake
-1.133,1.391,-1.997,-203.289,120.085,23.791,Shake
0.897,1.610,-1.997,-56.604,-150.238,-160.186,Shake
1.398,1.624,-1.997,144.410,-79.616,-4.865,Shake
-0.196,1.211,-1.997,280.989,48.449,72.433,Shake
-0.406,1.240,-1.909,286.685,-163.572,-31.255,Shake
-0.068,1.363,-1.550,286.685,-286.685,-29.654,Shake
-0.359,1.364,-0.385,286.685,-286.685,31.509,Shake
0.559,0.574,1.999,286.685,-286.685,-105.954,Shake
1.724,-0.192,1.473,286.685,-286.685,-121.389,Shake
0.744,-0.305,1.985,159.591,-129.229,-54.696,Shake
1.166,-0.165,1.999,33.197,177.266,-89.346,Shake
1.361,-0.265,1.999,-215.679,241.885,4.454,Shake
0.812,0.106,1.292,-286.685,202.659,157.001,Shake
0.101,0.400,0.765,-286.685,266.744,176.330,Shake
-0.126,0.674,0.278,-286.685,286.685,133.875,Shake
0.364,0.967,-1.054,-286.685,286.685,140.814,Shake
0.509,0.931,-1.899,-286.685,286.685,18.751,Shake
1.245,0.995,-1.997,-286.685,286.685,-66.124,Shake
1.830,0.530,-1.997,-192.115,282.660,-123.848,Shake
1.998,0.420,-1.997,158.428,-109.296,-71.243,Shake
1.998,0.525,-1.997,285.582,-107.774,103.644,Shake
1.489,0.610,-1.997,286.685,-94.316,271.906,Shake
0.175,0.950,-1.810,286.685,-262.334,285.355,Shake
-0.420,1.244,-1.117,286.685,-286.685,193.646,Shake
0.318,1.254,-0.126,286.685,-286.685,35.009,Shake
1.068,1.174,0.516,286.685,-286.685,-47.626,Shake
1.998,0.996,1.987,286.685,-286.685,-39.226,Shake
1.998,0.757,1.999,235.349,-267.741,49.385,Shake
1.998,0.994,1.999,-204.234,213.194,114.109,Shake
1.700,0.993,1.999,-286.685,286.685,190.190,Shake
0.695,1.055,1.364,-286.685,286.685,286.344,Shake
0.203,1.759,0.696,-286.685,283.194,286.685,Shake
-0.078,1.997,-0.565,-286.685,286.685,286.685,Shake
0.236,1.997,-1.997,-286.685,286.685,286.685,Shake
-0.230,1.700,-1.997,-286.685,286.685,223.169,Shake
-0.398,1.482,-1.997,-207.734,91.149,-25.506,Shake
1.554,1.261,-1.997,61.618,-189.919,-67.970,Shake
0.719,1.361,-1.997,251.414,32.979,30.993,Shake
-0.616,1.779,-1.997,286.685,63.096,-4.139,Shake
-0.847,1.997,-1.987,286.685,-131.635,-60.165,Shake
-1.033,1.997,-1.054,286.685,-165.471,-125.029,Shake
-0.511,1.997,-0.279,286.685,-286.492,-243.145,Shake
0.598,1.997,0.014,286.685,-286.685,-286.492,Shake
1.998,1.997,1.008,286.685,-286.685,-286.685,Shake
1.998,1.794,1.999,286.685,38.588,-249.077,Shake
1.998,1.456,1.999,-120.207,230.291,24.614,Shake
1.998,1.582,1.999,-286.685,124.679,196.394,Shake
1.649,1.724,1.672,-286.685,147.114,286.685,Shake
0.990,1.997,0.935,-286.685,246.732,286.685,Shake
0.607,1.997,-0.411,-286.685,286.685,286.685,Shake
-0.726,1.997,-1.953,-286.685,286.685,286.685,Shake
-1.342,1.997,-1.967,-286.685,286.685,286.685,Shake
-1.341,1.997,-1.126,-286.685,72.336,195.335,Shake
-1.999,1.997,-1.997,-286.685,-136.885,51.818,Shake
-1.999,1.997,-1.997,-286.685,-69.449,-265.318,Shake
-1.999,1.997,-1.997,-286.545,-222.434,-286.685,Shake
-1.922,1.997,-1.997,-114.161,-231.122,-286.685,Shake
-1.162,1.958,-1.576,163.835,-43.190,-286.685,Shake
-1.048,1.896,-0.857,286.685,142.231,-286.685,Shake
-0.990,1.997,-0.238,286.685,262.719,-286.685,Shake
-0.686,1.997,0.252,286.685,205.004,-286.685,Shake
0.344,1.827,0.692,286.685,220.386,-286.685,Shake
-0.490,1.444,1.210,286.685,286.685,-286.685,Shake
-1.585,1.009,1.999,286.685,286.685,-286.685,Shake
-0.597,0.677,1.999,241.369,286.685,-286.685,Shake
1.858,0.355,1.999,-249.086,286.685,-286.685,Shake
1.177,0.362,1.999,-286.685,286.685,-53.638,Shake
0.298,1.397,1.267,-286.685,286.685,128.966,Shake
0.139,1.997,0.874,-286.685,284.323,169.146,Shake
-0.953,1.997,-0.956,-286.685,72.363,118.309,Shake
-1.657,1.997,-1.288,-286.685,-272.878,13.825,Shake
-1.692,1.997,-1.249,-286.685,-187.679,-95.856,Shake
-1.673,1.997,-1.438,-286.685,-118.939,-233.958,Shake
-1.968,1.997,-1.997,-286.685,-171.439,-286.633,Shake
-1.999,1.997,-1.997,-286.685,-151.637,-286.685,Shake
-1.541,1.955,-1.997,-24.780,-122.351,-286.685,Shake
-0.616,1.811,-1.660,281.391,-79.397,-286.685,Shake
-0.756,1.565,-1.120,286.685,69.475,-286.685,Shake
-0.993,1.627,-0.881,286.685,132.510,-286.685,Shake
-0.706,1.997,-0.557,286.685,210.761,-286.685,Shake
-0.882,1.997,0.486,286.685,286.685,-286.676,Shake
-1.558,1.997,1.124,286.685,286.685,-209.659,Shake
-1.999,1.742,1.999,286.685,286.685,-190.102,Shake
-1.495,0.859,1.999,286.457,286.685,-246.689,Shake
-0.395,0.436,1.999,-173.031,283.001,-164.754,Shake
-0.555,1.193,1.973,-286.685,264.749,10.377,Shake
-1.121,1.940,0.901,-286.685,69.475,4.384,Shake
-1.893,1.997,0.091,-286.685,-112.166,-85.671,Shake
-1.806,1.997,-0.994,-286.685,-286.650,-148.986,Shake
-1.999,1.997,-1.347,-286.685,-286.685,-119.245,Shake
-1.999,1.997,-1.997,-286.685,-286.685,-213.299,Shake
-1.938,1.997,-1.997,-286.685,-82.040,-286.685,Shake
-1.292,1.710,-1.997,-286.685,-61.478,-269.106,Shake
-1.684,0.952,-1.997,-54.862,-137.804,-181.527,Shake
-1.143,1.055,-1.997,271.950,154.901,-199.833,Shake
-0.989,1.319,-1.530,286.685,71.811,-193.296,Shake
-0.856,1.993,-0.868,286.685,245.717,-194.810,Shake
-1.184,1.997,-0.228,286.685,286.685,-100.179,Shake
-1.999,1.997,0.622,286.685,286.685,-32.743,Shake
-1.999,1.989,1.721,286.685,286.685,-34.090,Shake
-1.992,1.036,1.999,286.685,233.905,-217.744,Shake
-1.224,0.561,1.999,-64.662,286.685,-206.850,Shake
-0.975,0.465,1.999,-281.890,286.685,-128.292,Shake
-0.646,1.188,1.823,-286.685,232.190,-65.485,Shake
-0.841,1.997,0.514,-286.685,104.107,-67.060,Shake
-0.794,1.997,-0.814,-286.685,-99.199,-113.216,Shake
-1.793,1.997,-1.288,-286.685,-267.540,-123.480,Shake
-1.999,1.997,-1.577,-286.685,-252.962,-237.361,Shake
-1.999,1.997,-1.666,-286.685,-133.306,-286.685,Shake
-1.938,1.997,-1.992,-286.685,-141.995,-286.685,Shake
-1.427,1.997,-1.997,-286.283,-120.199,-286.685,Shake
-0.943,1.189,-1.997,17.369,-20.055,-286.685,Shake
-0.822,0.977,-1.997,276.229,59.141,-286.685,Shake
-1.072,1.835,-1.436,286.685,247.039,-228.471,Shake
-1.869,1.997,-0.512,286.685,286.685,-202.484,Shake
-1.999,1.997,0.341,286.685,286.685,-225.304,Shake
-1.973,1.997,0.951,286.685,286.685,-222.714,Shake
-1.556,1.868,1.999,286.685,55.886,-265.676,Shake
-0.015,1.350,1.999,257.101,-70.018,-278.749,Shake
-0.277,1.441,1.999,-256.235,162.111,-147.604,Shake
-0.644,1.486,1.999,-286.685,131.268,-92.715,Shake
-0.491,1.548,1.749,-286.685,-20.737,-62.965,Shake
-0.524,1.962,0.889,-286.685,-80.684,14.516,Shake
-0.936,1.997,0.187,-286.685,-87.876,57.164,Shake
-1.409,1.997,-0.037,-286.685,-92.960,61.679,Shake
-1.936,1.997,-1.997,-286.685,-258.606,16.126,Shake
-1.999,1.997,-1.997,-286.685,-67.296,-140.455,Shake
-1.639,1.997,-1.997,-248.902,-201.495,-286.685,Shake
-1.271,1.997,-1.997,-10.080,-153.895,-286.685,Shake
-1.304,1.755,-1.997,204.383,23.555,-286.685,Shake
-1.238,1.777,-1.638,286.685,75.714,-286.685,Shake
-1.230,1.997,-0.566,286.685,104.055,-286.685,Shake
-1.062,1.997,-0.080,286.685,132.414,-286.685,Shake
-0.120,1.997,0.623,286.685,90.965,-286.685,Shake
0.336,1.997,1.168,286.685,228.952,-286.685,Shake
-0.785,1.997,1.999,286.685,286.685,-175.394,Shake
-1.907,1.118,1.999,272.869,285.889,-264.478,Shake
0.362,1.409,1.999,-286.685,259.376,-282.660,Shake
1.376,1.290,1.999,-286.685,286.685,-104.291,Shake
0.802,1.382,0.942,-286.685,286.685,112.604,Shake
0.721,1.997,0.105,-286.685,286.685,226.389,Shake
-1.859,1.997,-0.311,-286.685,132.309,186.393,Shake
-1.999,1.957,-1.410,-286.685,-286.685,-211.374,Shake
-1.898,1.997,-1.652,-286.685,-286.685,-286.685,Shake
-1.999,1.997,-1.813,-286.685,-286.099,-242.874,Shake
-1.999,1.753,-1.997,-286.685,121.012,-286.685,Shake
-1.305,1.808,-1.092,-191.398,286.029,-286.685,Shake
-0.814,0.548,-1.997,-102.410,-1.514,-286.685,Shake
-0.880,0.366,-1.482,235.708,92.173,-286.685,Shake
-0.831,0.724,-0.240,286.685,286.685,-286.685,Shake
-0.781,0.790,0.414,286.685,286.685,-286.685,Shake
-0.776,0.796,0.812,286.685,286.685,-279.869,Shake
-0.597,0.728,0.771,286.685,286.685,-243.119,Shake
-1.180,0.968,1.993,286.685,286.685,-215.906,Shake
-1.499,-0.039,1.999,277.427,286.685,-286.598,Shake
1.037,0.676,1.999,-281.006,249.646,-286.685,Shake
0.964,0.731,1.999,-286.685,286.685,-272.046,Shake
0.283,0.538,1.432,-286.685,209.414,-123.988,Shake
-0.188,1.316,0.905,-286.685,-148.041,-10.167,Shake
-0.787,1.997,0.447,-286.685,-286.685,98.201,Shake
-1.764,1.997,-0.647,-286.685,-285.582,100.406,Shake
-1.885,1.994,-1.997,-286.685,-236.521,-147.814,Shake
-1.999,1.997,-1.997,-286.685,-286.685,-269.439,Shake
-1.999,1.997,-1.997,-286.685,-257.932,-286.685,Shake
-1.999,1.997,-1.997,-145.040,-227.167,-286.685,Shake
-1.999,1.965,-1.997,50.426,-179.384,-286.685,Shake
-1.295,1.997,-1.195,123.725,-134.934,-286.685,Shake
-0.423,1.878,-0.480,130.235,-79.397,-286.685,Shake
0.239,1.349,-0.535,122.955,31.483,-286.685,Shake
0.513,0.728,-0.411,198.774,177.056,-286.685,Shake
0.322,0.572,0.160,251.475,242.331,-286.685,Shake
0.811,0.553,0.230,263.979,174.256,-286.685,Shake
1.998,0.891,0.074,286.685,110.005,-286.685,Shake
1.998,0.605,1.902,280.901,286.685,-143.211,Shake
1.998,0.539,1.999,92.286,286.685,86.319,Shake
1.190,0.555,1.956,-234.027,286.685,277.515,Shake
-0.485,0.346,1.338,-286.685,286.685,266.805,Shake
-1.139,0.367,0.706,-286.685,286.685,12.320,Shake
-0.317,0.712,0.651,-286.685,253.452,-70.385,Shake
-0.426,1.205,-0.298,-286.685,225.190,-26.460,Shake
-1.474,1.592,-1.190,-286.685,122.999,-122.150,Shake
-0.860,1.414,-1.997,-286.685,-130.462,-269.133,Shake
-0.876,0.751,-1.997,-146.440,-286.685,-252.280,Shake
-0.557,0.636,-1.997,111.720,-286.685,-282.240,Shake
-0.309,0.525,-1.997,256.961,-177.765,-285.390,Shake
-0.148,0.487,-1.997,286.685,66.281,-276.378,Shake
0.270,0.567,-0.889,286.685,275.503,-165.016,Shake
0.135,0.469,-0.112,286.685,286.685,-17.019,Shake
-0.025,0.062,0.338,244.003,286.685,88.576,Shake
-0.324,-0.434,0.932,6.983,286.685,238.604,Shake
-0.821,-0.774,0.792,-275.774,286.685,263.288,Shake
-0.819,-0.148,1.005,-286.685,149.669,197.846,Shake
-0.895,1.502,0.890,-286.685,-188.589,260.304,Shake
-1.932,1.997,0.010,-286.685,-286.685,286.685,Shake
-1.999,1.240,-1.010,-286.685,-205.678,216.361,Shake
-1.999,1.947,-0.885,-286.685,-21.507,-278.539,Shake
-1.997,1.997,-0.960,-286.685,-286.685,-286.685,Shake
-1.686,1.997,-1.285,-286.685,-286.685,-286.685,Shake
-1.999,1.997,-1.997,-286.685,-285.723,-286.685,Shake
-1.577,1.142,-1.997,-271.101,-144.515,-286.685,Shake
-0.577,0.701,-1.277,24.474,140.245,-286.685,Shake
-0.771,0.331,-0.642,265.370,167.475,-286.685,Shake
-0.540,0.270,-0.272,286.685,285.066,-286.685,Shake
0.087,0.410,0.097,286.685,286.685,-286.685,Shake
-0.146,0.470,0.539,286.685,286.685,-105.613,Shake
-1.727,0.083,0.152,230.615,286.685,158.541,Shake
-1.999,-0.742,0.840,109.384,286.685,100.082,Shake
-1.999,-1.310,1.714,98.044,286.685,12.373,Shake
-1.071,-0.668,1.872,-109.594,49.796,-134.059,Shake
-0.701,-0.126,1.010,-285.775,-124.565,-42.210,Shake
-1.111,0.233,0.402,-286.685,-270.112,20.737,Shake
-1.163,0.489,0.035,-286.685,-286.685,24.080,Shake
-1.511,0.804,-0.776,-286.685,-259.823,3.080,Shake
-1.805,0.855,-1.154,-286.685,-129.185,-134.435,Shake
-0.855,1.487,-1.504,-286.685,-77.280,-249.436,Shake
-1.209,0.492,-1.997,-260.286,-286.685,-132.527,Shake
-1.428,0.245,-1.997,-95.839,-226.520,-134.383,Shake
-0.768,0.514,-1.997,183.251,-13.221,-215.819,Shake
-0.432,0.642,-1.972,286.685,100.433,-203.604,Shake
-0.194,0.698,-1.308,286.685,195.790,-135.914,Shake
-0.572,0.593,-0.663,286.685,186.576,-34.020,Shake
-0.641,0.812,-0.345,286.685,25.778,21.009,Shake
-0.022,1.671,1.049,286.685,-131.355,110.486,Shake
-1.699,-0.574,1.999,282.599,-81.086,67.007,Shake
-0.228,0.555,1.999,-257.381,-200.594,50.356,Shake
-0.232,0.834,1.742,-286.685,20.134,100.257,Shake
-0.784,0.496,0.768,-286.685,204.041,-10.045,Shake
-0.522,0.805,0.185,-286.685,171.631,-63.324,Shake
-0.230,1.459,-1.242,-286.685,286.685,-156.424,Shake
