Ax,Ay,Az,Gx,Gy,Gz
0.5121341005754317,0.669169169169169,0.4852352352352352,1.0,0.6759701414444426,0.467846242391475
0.531898924193145,0.6736736736736736,0.6183683683683683,1.0,0.7105063048293423,0.3740237542947835
0.5203902927195397,0.5275275275275274,0.7527527527527527,0.5018312782322061,0.4950712454436053,0.4997261803024225
0.5203902927195397,0.5272772772772771,0.7522522522522521,0.5018312782322061,0.495177633988524,0.4997261803024225
0.5326494871153367,0.6954454454454453,0.4569569569569569,0.9992517920365558,0.6952142595531681,0.5120864363325601
0.5861896422316739,0.5503003003003002,0.7575075075075075,0.5148943962886094,0.5506496677538064,1.0
0.2924693520140106,0.6511511511511511,0.7327327327327327,0.5695728761532692,0.5114446169140345,1.0
0.4313234926194647,0.7677677677677677,0.7197197197197197,0.4538064426112284,0.4091999930237019,0.0
0.5306479859894923,0.7152152152152151,0.7452452452452452,0.4274046427263372,0.3564434832656051,0.0
0.5046284713535153,0.844094094094094,0.7557557557557557,0.0,0.1476463714529884,0.4630692223171774
0.4886164623467602,0.767017017017017,0.5530530530530531,0.0,0.2814517676195127,0.5348710256902175
0.3422566925193896,0.5688188188188187,0.0,0.9782984809111046,0.3397317613408445,0.530550953136718
0.641981486114586,0.601101101101101,0.76001001001001,0.4819767340460784,0.4331286952578614,0.0
0.5206404803602703,0.5275275275275274,0.7517517517517517,0.5018155815616443,0.4951322880513455,0.4997261803024225
0.3705278959219416,0.4912412412412411,0.6258758758758758,0.6179500148246333,0.3429373702844586,0.6164535988977449
0.4015511633725295,0.572072072072072,0.8323323323323323,0.4806948392835342,0.8069222317177389,0.3579381551179866
1.0000000000000002,1.0,0.0,0.0,0.9994820098714616,0.0970734429774839
0.6422316737553166,0.4734734734734734,0.7349849849849849,0.5006418194185256,0.4547674276645098,0.0480562289621013
0.0,0.5635635635635634,0.4334334334334334,0.5310410380731465,0.4781170971623907,0.0
0.5206404803602703,0.5275275275275274,0.7532532532532532,0.5019080175105081,0.4951165913807838,0.4996790902907372
0.5203902927195397,0.537037037037037,0.766016016016016,0.0,0.6763363970908837,0.5862689014074681
0.6987740805604205,0.4934934934934934,0.7575075075075075,0.5063484312049811,0.504822366011476,0.647996930428868
0.8001000750562923,0.5485485485485484,0.7717717717717717,0.5347018504630517,0.48391614489771,1.0
0.5206404803602703,0.5277777777777777,0.7522522522522521,0.5018312782322061,0.4951619373179622,0.4997104836318607
0.1233425068801601,0.6549049049049048,0.8095595595595595,0.52763660463575,0.5021364912709071,0.6674241763608141
